[09-04-23 23:47:52.663] LOG  : General     , 1681076872663> closest width=1680 freq=165.
[09-04-23 23:47:52.664] LOG  : General     , 1681076872664> closest width=1920 freq=59.
[09-04-23 23:47:52.664] LOG  : General     , 1681076872664> closest width=1920 freq=60.
[09-04-23 23:47:52.664] LOG  : General     , 1681076872664> closest width=1920 freq=100.
[09-04-23 23:47:52.664] LOG  : General     , 1681076872664> closest width=1920 freq=119.
[09-04-23 23:47:52.664] LOG  : General     , 1681076872664> closest width=1920 freq=120.
[09-04-23 23:47:52.664] LOG  : General     , 1681076872664> closest width=1920 freq=144.
[09-04-23 23:47:52.665] LOG  : General     , 1681076872665> closest width=1920 freq=165.
[09-04-23 23:47:52.665] LOG  : General     , 1681076872665> closest width=2560 freq=59.
[09-04-23 23:47:52.665] LOG  : General     , 1681076872665> closest width=2560 freq=60.
[09-04-23 23:47:52.665] LOG  : General     , 1681076872665> closest width=2560 freq=75.
[09-04-23 23:47:52.666] LOG  : General     , 1681076872666> closest width=2560 freq=120.
[09-04-23 23:47:52.666] LOG  : General     , 1681076872666> closest width=2560 freq=144.
[09-04-23 23:47:52.670] LOG  : General     , 1681076872670> 1681076872670 fmod: FMOD::Studio::System::Initialize() result: No errors..
[09-04-23 23:47:52.670] LOG  : General     , 1681076872670> 1681076872670 fmod: Creating DSP for capture sound.
[09-04-23 23:47:52.671] LOG  : General     , 1681076872671> 1681076872671 fmod: FMOD_System_CreateDSP() result: No errors..
[09-04-23 23:47:52.671] LOG  : General     , 1681076872671> 1681076872671 fmod: FMOD_DSP_SetBypass() result: No errors..
[09-04-23 23:47:52.671] LOG  : General     , 1681076872671> 1681076872671 fmod: FMOD_System_GetMasterChannelGroup() result: No errors..
[09-04-23 23:47:52.671] LOG  : General     , 1681076872671> 1681076872671 fmod: FMOD_ChannelGroup_AddDSP() result: No errors..
[09-04-23 23:47:52.672] LOG  : General     , 1681076872671> 1681076872671 fmod: FMOD_System_Set3DSettings() result: No errors..
[09-04-23 23:47:53.057] LOG  : General     , 1681076873057> GraphicsCard: NVIDIA Corporation NVIDIA GeForce GTX 1660 Ti/PCIe/SSE2.
[09-04-23 23:47:53.058] LOG  : General     , 1681076873058> OpenGL version: 4.6.0 NVIDIA 531.41.
[09-04-23 23:47:53.058] LOG  : General     , 1681076873058> Desktop resolution 2560x1440.
[09-04-23 23:47:53.060] LOG  : General     , 1681076873060> Initial resolution 2560x1440 fullScreen=true.
[09-04-23 23:47:53.061] LOG  : General     , 1681076873061> OpenGL 1.5 buffer objects supported.
[09-04-23 23:47:53.062] LOG  : General     , 1681076873062> VSync: ON.
[09-04-23 23:47:53.074] LOG  : General     , 1681076873074> NVIDIA: current available GPU memory is 4799 MB.
[09-04-23 23:47:53.075] LOG  : General     , 1681076873075> NVIDIA: dedicated available GPU memory is 6144 MB.
[09-04-23 23:47:53.075] LOG  : General     , 1681076873075> NVIDIA: total available GPU memory is 6144 MB.
[09-04-23 23:47:57.789] LOG  : General     , 1681076877789> AngelCodeFont failed to load page 0 texture E:/GAMES/slava rusiji/Project Zomboid/media/mainfont_0.png.
[09-04-23 23:47:57.793] LOG  : General     , 1681076877793> AngelCodeFont failed to load page 0 texture E:/GAMES/slava rusiji/Project Zomboid/media/mainfont2_0.png.
[09-04-23 23:47:57.816] WARN : General     , 1681076877816> TextManager.Init> font "MediumNew" not found in fonts.txt.
[09-04-23 23:47:57.817] WARN : General     , 1681076877817> TextManager.Init> font "AutoNormSmall" not found in fonts.txt.
[09-04-23 23:47:57.818] WARN : General     , 1681076877818> TextManager.Init> font "AutoNormMedium" not found in fonts.txt.
[09-04-23 23:47:57.818] WARN : General     , 1681076877818> TextManager.Init> font "AutoNormLarge" not found in fonts.txt.
[09-04-23 23:47:57.820] LOG  : General     , 1681076877820> AngelCodeFont failed to load page 0 texture E:/GAMES/slava rusiji/Project Zomboid/media/fonts/zomboidDialogue.bmfc_0.png.
[09-04-23 23:47:57.850] WARN : General     , 1681076877850> TextManager.Init> font "DebugConsole" not found in fonts.txt.
[09-04-23 23:47:58.044] LOG  : General     , 1681076878044> Loading networking libraries....
[09-04-23 23:47:58.044] LOG  : General     , 1681076878044> Loading steam_api64....
[09-04-23 23:47:58.046] LOG  : General     , 1681076878046> Loading RakNet64....
[09-04-23 23:47:58.048] LOG  : General     , 1681076878048> Loading ZNetJNI64....
[09-04-23 23:47:58.181] LOG  : Network     , 1681076878181> [09-04-23 23:47:58.181] > ZNet: SetLogLevel 2.
[09-04-23 23:47:58.188] LOG  : Network     , 1681076878188> [09-04-23 23:47:58.188] > ZNet: SteamAPI initialised successfully.
[09-04-23 23:47:58.189] LOG  : General     , 1681076878189> SteamUtils initialised successfully.
[09-04-23 23:47:58.381] LOG  : General     , 1681076878381> AngelCodeFont failed to load page 0 texture E:/GAMES/slava rusiji/Project Zomboid/media/mainfont_0.png.
[09-04-23 23:47:58.382] LOG  : General     , 1681076878382> AngelCodeFont failed to load page 0 texture E:/GAMES/slava rusiji/Project Zomboid/media/mainfont2_0.png.
[09-04-23 23:47:58.387] WARN : General     , 1681076878387> TextManager.Init> font "MediumNew" not found in fonts.txt.
[09-04-23 23:47:58.388] WARN : General     , 1681076878388> TextManager.Init> font "AutoNormSmall" not found in fonts.txt.
[09-04-23 23:47:58.388] WARN : General     , 1681076878388> TextManager.Init> font "AutoNormMedium" not found in fonts.txt.
[09-04-23 23:47:58.389] WARN : General     , 1681076878389> TextManager.Init> font "AutoNormLarge" not found in fonts.txt.
[09-04-23 23:47:58.389] LOG  : General     , 1681076878389> AngelCodeFont failed to load page 0 texture E:/GAMES/slava rusiji/Project Zomboid/media/fonts/zomboidDialogue.bmfc_0.png.
[09-04-23 23:47:58.402] WARN : General     , 1681076878402> TextManager.Init> font "DebugConsole" not found in fonts.txt.
[09-04-23 23:47:58.457] LOG  : General     , 1681076878457> translator: language is EN.
[09-04-23 23:47:58.669] LOG  : General     , 1681076878668> texturepack: loading UI.
[09-04-23 23:47:58.724] LOG  : General     , 1681076878724> texturepack: loading UI2.
[09-04-23 23:47:58.742] LOG  : General     , 1681076878742> texturepack: loading IconsMoveables.
[09-04-23 23:47:58.745] LOG  : General     , 1681076878745> texturepack: loading RadioIcons.
[09-04-23 23:47:58.750] LOG  : General     , 1681076878750> texturepack: loading ApComUI.
[09-04-23 23:47:58.754] LOG  : General     , 1681076878754> texturepack: loading Mechanics.
[09-04-23 23:47:58.770] LOG  : General     , 1681076878770> texturepack: loading WeatherFx.
[09-04-23 23:48:00.472] WARN : Recipe      , 1681076880472> RecipeManager.resolveItemModuleDotType> WARNING: module "Base" may have forgot to import module Base.
[09-04-23 23:48:00.475] WARN : Sound       , 1681076880475> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Crafting/AddItemInBeverage" for GameSound "AddItemInBeverage".
[09-04-23 23:48:00.476] WARN : Sound       , 1681076880476> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Carpentry/Screwing" for GameSound "Screwdriver".
[09-04-23 23:48:00.476] WARN : Sound       , 1681076880476> GameSounds.initClipEvents> No such FMOD event "NewMusic/WWL_Solo" for GameSound "NewMusic_WWL_Solo".
[09-04-23 23:48:00.477] WARN : Sound       , 1681076880477> GameSounds.initClipEvents> No such FMOD event "NewMusic/32" for GameSound "NewMusic_32".
[09-04-23 23:48:00.477] WARN : Sound       , 1681076880477> GameSounds.initClipEvents> No such FMOD event "NewMusic/33" for GameSound "NewMusic_33".
[09-04-23 23:48:00.477] WARN : Sound       , 1681076880477> GameSounds.initClipEvents> No such FMOD event "NewMusic/34" for GameSound "NewMusic_34".
[09-04-23 23:48:00.477] WARN : Sound       , 1681076880477> GameSounds.initClipEvents> No such FMOD event "NewMusic/35" for GameSound "NewMusic_35".
[09-04-23 23:48:00.478] WARN : Sound       , 1681076880478> GameSounds.initClipEvents> No such FMOD event "NewMusic/36" for GameSound "NewMusic_36".
[09-04-23 23:48:00.478] WARN : Sound       , 1681076880478> GameSounds.initClipEvents> No such FMOD event "NewMusic/Travelling" for GameSound "NewMusic_Travelling".
[09-04-23 23:48:00.478] WARN : Sound       , 1681076880478> GameSounds.initClipEvents> No such FMOD event "NewMusic/TakeStock" for GameSound "NewMusic_TakeStock".
[09-04-23 23:48:00.478] WARN : Sound       , 1681076880478> GameSounds.initClipEvents> No such FMOD event "NewMusic/PassingTime" for GameSound "NewMusic_PassingTime".
[09-04-23 23:48:00.479] WARN : Sound       , 1681076880479> GameSounds.initClipEvents> No such FMOD event "NewMusic/NoTime" for GameSound "NewMusic_NoTime".
[09-04-23 23:48:00.479] WARN : Sound       , 1681076880479> GameSounds.initClipEvents> No such FMOD event "NewMusic/MoreAreComing" for GameSound "NewMusic_MoreAreComing".
[09-04-23 23:48:00.480] WARN : Sound       , 1681076880480> GameSounds.initClipEvents> No such FMOD event "NewMusic/OnlyOneWay" for GameSound "NewMusic_OnlyOneWay".
